Year,Garda Division,Type of Offence,VALUE
2021,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",221.0
2021,Roscommon-Longford Garda Division,Offences not elsewhere classified,35.0
2021,Roscommon-Longford Garda Division,Public order and other social code offences,714.0
2021,Roscommon-Longford Garda Division,Road and traffic offences,1321.0
2021,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",1.0
2021,Roscommon-Longford Garda Division,Sexual offences,57.0
2021,Roscommon-Longford Garda Division,Theft and related offences,391.0
2021,Roscommon-Longford Garda Division,Weapons and explosives offences,43.0
2022,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",505.0
2022,Roscommon-Longford Garda Division,Burglary and related offences,155.0
2022,Roscommon-Longford Garda Division,Controlled drug offences,155.0
2022,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,315.0
2022,Roscommon-Longford Garda Division,Dangerous or negligent acts,600.0
2022,Roscommon-Longford Garda Division,"Fraud, deception and related offences",234.0
2022,Roscommon-Longford Garda Division,Homicide & related offences,1.0
2022,Roscommon-Longford Garda Division,Kidnapping and related offences,4.0
2022,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",184.0
2022,Roscommon-Longford Garda Division,Offences not elsewhere classified,37.0
2022,Roscommon-Longford Garda Division,Public order and other social code offences,397.0
2022,Roscommon-Longford Garda Division,Road and traffic offences,1105.0
2022,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",12.0
2022,Roscommon-Longford Garda Division,Sexual offences,73.0
2022,Roscommon-Longford Garda Division,Theft and related offences,587.0
2022,Roscommon-Longford Garda Division,Weapons and explosives offences,42.0
2023,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",484.0
2023,Roscommon-Longford Garda Division,Burglary and related offences,219.0
2023,Roscommon-Longford Garda Division,Controlled drug offences,157.0
2023,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,380.0
2023,Roscommon-Longford Garda Division,Dangerous or negligent acts,622.0
2023,Roscommon-Longford Garda Division,"Fraud, deception and related offences",124.0
2023,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2023,Roscommon-Longford Garda Division,Kidnapping and related offences,3.0
2023,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",175.0
2023,Roscommon-Longford Garda Division,Offences not elsewhere classified,62.0
2023,Roscommon-Longford Garda Division,Public order and other social code offences,406.0
2023,Roscommon-Longford Garda Division,Road and traffic offences,996.0
2023,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",25.0
2023,Roscommon-Longford Garda Division,Sexual offences,61.0
2023,Roscommon-Longford Garda Division,Theft and related offences,685.0
2023,Roscommon-Longford Garda Division,Weapons and explosives offences,47.0
2024,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",468.0
2024,Roscommon-Longford Garda Division,Burglary and related offences,263.0
2024,Roscommon-Longford Garda Division,Controlled drug offences,251.0
2024,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,342.0
2024,Roscommon-Longford Garda Division,Dangerous or negligent acts,686.0
2024,Roscommon-Longford Garda Division,"Fraud, deception and related offences",0.0
2024,Roscommon-Longford Garda Division,Homicide & related offences,1.0
