Year,Garda Division,Type of Offence,VALUE
2025,Laois-Offaly Garda Division,Dangerous or negligent acts,669.0
2025,Laois-Offaly Garda Division,"Fraud, deception and related offences",0.0
2025,Laois-Offaly Garda Division,Homicide & related offences,0.0
2025,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2025,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",188.0
2025,Laois-Offaly Garda Division,Offences not elsewhere classified,38.0
2025,Laois-Offaly Garda Division,Public order and other social code offences,593.0
2025,Laois-Offaly Garda Division,Road and traffic offences,1075.0
2025,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",34.0
2025,Laois-Offaly Garda Division,Sexual offences,83.0
2025,Laois-Offaly Garda Division,Theft and related offences,1367.0
2025,Laois-Offaly Garda Division,Weapons and explosives offences,67.0
