Quarter,Garda Division,Type of Offence,VALUE
2007Q2,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,761.0
2007Q2,D.M.R. Southern Garda Division,Dangerous or negligent acts,566.0
2007Q2,D.M.R. Southern Garda Division,"Fraud, deception and related offences",79.0
2007Q2,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2007Q2,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2007Q2,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",115.0
2007Q2,D.M.R. Southern Garda Division,Offences not elsewhere classified,16.0
2007Q2,D.M.R. Southern Garda Division,Public order and other social code offences,653.0
2007Q2,D.M.R. Southern Garda Division,Road and traffic offences,3244.0
2007Q2,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",48.0
2007Q2,D.M.R. Southern Garda Division,Sexual offences,19.0
2007Q2,D.M.R. Southern Garda Division,Theft and related offences,1249.0
2007Q2,D.M.R. Southern Garda Division,Weapons and explosives offences,46.0
2007Q3,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",235.0
2007Q3,D.M.R. Southern Garda Division,Burglary and related offences,484.0
2007Q3,D.M.R. Southern Garda Division,Controlled drug offences,383.0
2007Q3,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,796.0
2007Q3,D.M.R. Southern Garda Division,Dangerous or negligent acts,645.0
2007Q3,D.M.R. Southern Garda Division,"Fraud, deception and related offences",95.0
2007Q3,D.M.R. Southern Garda Division,Homicide & related offences,0.0
2007Q3,D.M.R. Southern Garda Division,Kidnapping and related offences,5.0
2007Q3,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",80.0
2007Q3,D.M.R. Southern Garda Division,Offences not elsewhere classified,19.0
2007Q3,D.M.R. Southern Garda Division,Public order and other social code offences,638.0
2007Q3,D.M.R. Southern Garda Division,Road and traffic offences,3210.0
2007Q3,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",37.0
2007Q3,D.M.R. Southern Garda Division,Sexual offences,5.0
2007Q3,D.M.R. Southern Garda Division,Theft and related offences,1201.0
2007Q3,D.M.R. Southern Garda Division,Weapons and explosives offences,59.0
2007Q4,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",229.0
2007Q4,D.M.R. Southern Garda Division,Burglary and related offences,677.0
2007Q4,D.M.R. Southern Garda Division,Controlled drug offences,363.0
2007Q4,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,771.0
2007Q4,D.M.R. Southern Garda Division,Dangerous or negligent acts,532.0
2007Q4,D.M.R. Southern Garda Division,"Fraud, deception and related offences",145.0
2007Q4,D.M.R. Southern Garda Division,Homicide & related offences,5.0
2007Q4,D.M.R. Southern Garda Division,Kidnapping and related offences,2.0
2007Q4,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",82.0
2007Q4,D.M.R. Southern Garda Division,Offences not elsewhere classified,26.0
2007Q4,D.M.R. Southern Garda Division,Public order and other social code offences,699.0
2007Q4,D.M.R. Southern Garda Division,Road and traffic offences,3351.0
2007Q4,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",40.0
2007Q4,D.M.R. Southern Garda Division,Sexual offences,13.0
2007Q4,D.M.R. Southern Garda Division,Theft and related offences,1227.0
2007Q4,D.M.R. Southern Garda Division,Weapons and explosives offences,40.0
2008Q1,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",216.0
2008Q1,D.M.R. Southern Garda Division,Burglary and related offences,525.0
2008Q1,D.M.R. Southern Garda Division,Controlled drug offences,437.0
2008Q1,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,715.0
2008Q1,D.M.R. Southern Garda Division,Dangerous or negligent acts,460.0
2008Q1,D.M.R. Southern Garda Division,"Fraud, deception and related offences",96.0
2008Q1,D.M.R. Southern Garda Division,Homicide & related offences,2.0
2008Q1,D.M.R. Southern Garda Division,Kidnapping and related offences,0.0
2008Q1,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",102.0
2008Q1,D.M.R. Southern Garda Division,Offences not elsewhere classified,24.0
2008Q1,D.M.R. Southern Garda Division,Public order and other social code offences,572.0
2008Q1,D.M.R. Southern Garda Division,Road and traffic offences,3341.0
2008Q1,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",51.0
2008Q1,D.M.R. Southern Garda Division,Sexual offences,16.0
2008Q1,D.M.R. Southern Garda Division,Theft and related offences,1193.0
2008Q1,D.M.R. Southern Garda Division,Weapons and explosives offences,62.0
2008Q2,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",203.0
2008Q2,D.M.R. Southern Garda Division,Burglary and related offences,527.0
2008Q2,D.M.R. Southern Garda Division,Controlled drug offences,508.0
2008Q2,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,721.0
2008Q2,D.M.R. Southern Garda Division,Dangerous or negligent acts,359.0
2008Q2,D.M.R. Southern Garda Division,"Fraud, deception and related offences",73.0
2008Q2,D.M.R. Southern Garda Division,Homicide & related offences,0.0
2008Q2,D.M.R. Southern Garda Division,Kidnapping and related offences,0.0
2008Q2,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",110.0
2008Q2,D.M.R. Southern Garda Division,Offences not elsewhere classified,16.0
2008Q2,D.M.R. Southern Garda Division,Public order and other social code offences,572.0
2008Q2,D.M.R. Southern Garda Division,Road and traffic offences,3298.0
2008Q2,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",53.0
2008Q2,D.M.R. Southern Garda Division,Sexual offences,15.0
2008Q2,D.M.R. Southern Garda Division,Theft and related offences,1213.0
2008Q2,D.M.R. Southern Garda Division,Weapons and explosives offences,70.0
2008Q3,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",210.0
2008Q3,D.M.R. Southern Garda Division,Burglary and related offences,456.0
2008Q3,D.M.R. Southern Garda Division,Controlled drug offences,638.0
