Year,Garda Division,Type of Offence,VALUE
2024,Louth Garda Division,Road and traffic offences,1186.0
2024,Louth Garda Division,"Robbery, extortion and hijacking offences",80.0
2024,Louth Garda Division,Sexual offences,139.0
2024,Louth Garda Division,Theft and related offences,2499.0
2024,Louth Garda Division,Weapons and explosives offences,94.0
2025,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",651.0
2025,Louth Garda Division,Burglary and related offences,282.0
2025,Louth Garda Division,Controlled drug offences,290.0
2025,Louth Garda Division,Damage to property and to the environment  offences,646.0
2025,Louth Garda Division,Dangerous or negligent acts,637.0
2025,Louth Garda Division,"Fraud, deception and related offences",0.0
2025,Louth Garda Division,Homicide & related offences,4.0
2025,Louth Garda Division,Kidnapping and related offences,6.0
2025,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",229.0
2025,Louth Garda Division,Offences not elsewhere classified,23.0
2025,Louth Garda Division,Public order and other social code offences,895.0
2025,Louth Garda Division,Road and traffic offences,950.0
2025,Louth Garda Division,"Robbery, extortion and hijacking offences",39.0
2025,Louth Garda Division,Sexual offences,117.0
2025,Louth Garda Division,Theft and related offences,1814.0
2025,Louth Garda Division,Weapons and explosives offences,69.0
