Quarter,Garda Division,Type of Offence,VALUE
2008Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",73.0
2008Q4,D.M.R. Western Garda Division,Sexual offences,15.0
2008Q4,D.M.R. Western Garda Division,Theft and related offences,1703.0
2008Q4,D.M.R. Western Garda Division,Weapons and explosives offences,86.0
2009Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",215.0
2009Q1,D.M.R. Western Garda Division,Burglary and related offences,461.0
2009Q1,D.M.R. Western Garda Division,Controlled drug offences,580.0
2009Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1084.0
2009Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,1016.0
2009Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",101.0
2009Q1,D.M.R. Western Garda Division,Homicide & related offences,4.0
2009Q1,D.M.R. Western Garda Division,Kidnapping and related offences,2.0
2009Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",300.0
2009Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,36.0
2009Q1,D.M.R. Western Garda Division,Public order and other social code offences,739.0
2009Q1,D.M.R. Western Garda Division,Road and traffic offences,3279.0
2009Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",96.0
2009Q1,D.M.R. Western Garda Division,Sexual offences,30.0
2009Q1,D.M.R. Western Garda Division,Theft and related offences,1831.0
2009Q1,D.M.R. Western Garda Division,Weapons and explosives offences,119.0
2009Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",279.0
2009Q2,D.M.R. Western Garda Division,Burglary and related offences,430.0
2009Q2,D.M.R. Western Garda Division,Controlled drug offences,656.0
2009Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1088.0
2009Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,1397.0
2009Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",103.0
2009Q2,D.M.R. Western Garda Division,Homicide & related offences,3.0
2009Q2,D.M.R. Western Garda Division,Kidnapping and related offences,5.0
2009Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",238.0
2009Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,62.0
2009Q2,D.M.R. Western Garda Division,Public order and other social code offences,778.0
2009Q2,D.M.R. Western Garda Division,Road and traffic offences,3571.0
2009Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",85.0
2009Q2,D.M.R. Western Garda Division,Sexual offences,32.0
2009Q2,D.M.R. Western Garda Division,Theft and related offences,1862.0
2009Q2,D.M.R. Western Garda Division,Weapons and explosives offences,111.0
2009Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",215.0
2009Q3,D.M.R. Western Garda Division,Burglary and related offences,500.0
2009Q3,D.M.R. Western Garda Division,Controlled drug offences,590.0
2009Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1056.0
2009Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,1094.0
2009Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",94.0
2009Q3,D.M.R. Western Garda Division,Homicide & related offences,6.0
2009Q3,D.M.R. Western Garda Division,Kidnapping and related offences,4.0
2009Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",232.0
2009Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,48.0
2009Q3,D.M.R. Western Garda Division,Public order and other social code offences,641.0
2009Q3,D.M.R. Western Garda Division,Road and traffic offences,3399.0
2009Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",91.0
2009Q3,D.M.R. Western Garda Division,Sexual offences,29.0
2009Q3,D.M.R. Western Garda Division,Theft and related offences,1919.0
2009Q3,D.M.R. Western Garda Division,Weapons and explosives offences,110.0
2009Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",235.0
2009Q4,D.M.R. Western Garda Division,Burglary and related offences,578.0
2009Q4,D.M.R. Western Garda Division,Controlled drug offences,483.0
2009Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1034.0
2009Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,1503.0
2009Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",78.0
2009Q4,D.M.R. Western Garda Division,Homicide & related offences,2.0
2009Q4,D.M.R. Western Garda Division,Kidnapping and related offences,4.0
2009Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",224.0
2009Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,38.0
2009Q4,D.M.R. Western Garda Division,Public order and other social code offences,638.0
2009Q4,D.M.R. Western Garda Division,Road and traffic offences,2557.0
2009Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",81.0
2009Q4,D.M.R. Western Garda Division,Sexual offences,14.0
2009Q4,D.M.R. Western Garda Division,Theft and related offences,1905.0
2009Q4,D.M.R. Western Garda Division,Weapons and explosives offences,121.0
2010Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",384.0
2010Q1,D.M.R. Western Garda Division,Burglary and related offences,478.0
2010Q1,D.M.R. Western Garda Division,Controlled drug offences,606.0
2010Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1066.0
2010Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,1000.0
2010Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",100.0
2010Q1,D.M.R. Western Garda Division,Homicide & related offences,1.0
2010Q1,D.M.R. Western Garda Division,Kidnapping and related offences,0.0
2010Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",252.0
2010Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,39.0
2010Q1,D.M.R. Western Garda Division,Public order and other social code offences,787.0
2010Q1,D.M.R. Western Garda Division,Road and traffic offences,3344.0
2010Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",130.0
2010Q1,D.M.R. Western Garda Division,Sexual offences,106.0
2010Q1,D.M.R. Western Garda Division,Theft and related offences,1866.0
2010Q1,D.M.R. Western Garda Division,Weapons and explosives offences,110.0
2010Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",275.0
2010Q2,D.M.R. Western Garda Division,Burglary and related offences,470.0
2010Q2,D.M.R. Western Garda Division,Controlled drug offences,633.0
2010Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,964.0
2010Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,905.0
2010Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",94.0
2010Q2,D.M.R. Western Garda Division,Homicide & related offences,5.0
2010Q2,D.M.R. Western Garda Division,Kidnapping and related offences,5.0
2010Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",310.0
2010Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,54.0
2010Q2,D.M.R. Western Garda Division,Public order and other social code offences,886.0
2010Q2,D.M.R. Western Garda Division,Road and traffic offences,3679.0
2010Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",110.0
2010Q2,D.M.R. Western Garda Division,Sexual offences,28.0
2010Q2,D.M.R. Western Garda Division,Theft and related offences,1913.0
2010Q2,D.M.R. Western Garda Division,Weapons and explosives offences,101.0
2010Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",299.0
2010Q3,D.M.R. Western Garda Division,Burglary and related offences,470.0
2010Q3,D.M.R. Western Garda Division,Controlled drug offences,527.0
2010Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,946.0
2010Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,986.0
2010Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",95.0
2010Q3,D.M.R. Western Garda Division,Homicide & related offences,3.0
2010Q3,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2010Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",237.0
2010Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,35.0
2010Q3,D.M.R. Western Garda Division,Public order and other social code offences,770.0
2010Q3,D.M.R. Western Garda Division,Road and traffic offences,3681.0
2010Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",78.0
2010Q3,D.M.R. Western Garda Division,Sexual offences,19.0
2010Q3,D.M.R. Western Garda Division,Theft and related offences,1926.0
2010Q3,D.M.R. Western Garda Division,Weapons and explosives offences,102.0
2010Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",289.0
2010Q4,D.M.R. Western Garda Division,Burglary and related offences,568.0
2010Q4,D.M.R. Western Garda Division,Controlled drug offences,471.0
2010Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,1018.0
2010Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,771.0
2010Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",106.0
2010Q4,D.M.R. Western Garda Division,Homicide & related offences,6.0
2010Q4,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2010Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",234.0
2010Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,33.0
2010Q4,D.M.R. Western Garda Division,Public order and other social code offences,679.0
2010Q4,D.M.R. Western Garda Division,Road and traffic offences,2417.0
2010Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",133.0
2010Q4,D.M.R. Western Garda Division,Sexual offences,25.0
2010Q4,D.M.R. Western Garda Division,Theft and related offences,1764.0
2010Q4,D.M.R. Western Garda Division,Weapons and explosives offences,132.0
2011Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",277.0
2011Q1,D.M.R. Western Garda Division,Burglary and related offences,535.0
2011Q1,D.M.R. Western Garda Division,Controlled drug offences,462.0
2011Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,949.0
2011Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,726.0
2011Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",127.0
2011Q1,D.M.R. Western Garda Division,Homicide & related offences,1.0
2011Q1,D.M.R. Western Garda Division,Kidnapping and related offences,1.0
2011Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",198.0
2011Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,31.0
2011Q1,D.M.R. Western Garda Division,Public order and other social code offences,693.0
2011Q1,D.M.R. Western Garda Division,Road and traffic offences,2667.0
2011Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",129.0
2011Q1,D.M.R. Western Garda Division,Sexual offences,47.0
2011Q1,D.M.R. Western Garda Division,Theft and related offences,1819.0
2011Q1,D.M.R. Western Garda Division,Weapons and explosives offences,102.0
2011Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",286.0
2011Q2,D.M.R. Western Garda Division,Burglary and related offences,479.0
2011Q2,D.M.R. Western Garda Division,Controlled drug offences,512.0
2011Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,858.0
2011Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,1136.0
2011Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",103.0
2011Q2,D.M.R. Western Garda Division,Homicide & related offences,2.0
2011Q2,D.M.R. Western Garda Division,Kidnapping and related offences,2.0
2011Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",201.0
2011Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,17.0
2011Q2,D.M.R. Western Garda Division,Public order and other social code offences,709.0
2011Q2,D.M.R. Western Garda Division,Road and traffic offences,2219.0
2011Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",102.0
2011Q2,D.M.R. Western Garda Division,Sexual offences,35.0
2011Q2,D.M.R. Western Garda Division,Theft and related offences,1767.0
2011Q2,D.M.R. Western Garda Division,Weapons and explosives offences,89.0
2011Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",344.0
2011Q3,D.M.R. Western Garda Division,Burglary and related offences,502.0
2011Q3,D.M.R. Western Garda Division,Controlled drug offences,494.0
2011Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,820.0
2011Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,935.0
2011Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",112.0
2011Q3,D.M.R. Western Garda Division,Homicide & related offences,1.0
2011Q3,D.M.R. Western Garda Division,Kidnapping and related offences,2.0
2011Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",185.0
2011Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,20.0
2011Q3,D.M.R. Western Garda Division,Public order and other social code offences,641.0
2011Q3,D.M.R. Western Garda Division,Road and traffic offences,2733.0
2011Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",103.0
2011Q3,D.M.R. Western Garda Division,Sexual offences,28.0
2011Q3,D.M.R. Western Garda Division,Theft and related offences,1829.0
2011Q3,D.M.R. Western Garda Division,Weapons and explosives offences,89.0
2011Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",263.0
2011Q4,D.M.R. Western Garda Division,Burglary and related offences,707.0
2011Q4,D.M.R. Western Garda Division,Controlled drug offences,445.0
2011Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,850.0
2011Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,1022.0
2011Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",124.0
2011Q4,D.M.R. Western Garda Division,Homicide & related offences,1.0
2011Q4,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2011Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",163.0
2011Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,24.0
2011Q4,D.M.R. Western Garda Division,Public order and other social code offences,568.0
2011Q4,D.M.R. Western Garda Division,Road and traffic offences,2286.0
2011Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",83.0
2011Q4,D.M.R. Western Garda Division,Sexual offences,26.0
2011Q4,D.M.R. Western Garda Division,Theft and related offences,1779.0
2011Q4,D.M.R. Western Garda Division,Weapons and explosives offences,99.0
2012Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",220.0
2012Q1,D.M.R. Western Garda Division,Burglary and related offences,555.0
2012Q1,D.M.R. Western Garda Division,Controlled drug offences,594.0
2012Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,956.0
2012Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,1198.0
2012Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",265.0
2012Q1,D.M.R. Western Garda Division,Homicide & related offences,1.0
2012Q1,D.M.R. Western Garda Division,Kidnapping and related offences,4.0
2012Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",178.0
2012Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,23.0
2012Q1,D.M.R. Western Garda Division,Public order and other social code offences,634.0
2012Q1,D.M.R. Western Garda Division,Road and traffic offences,2335.0
2012Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",98.0
2012Q1,D.M.R. Western Garda Division,Sexual offences,44.0
2012Q1,D.M.R. Western Garda Division,Theft and related offences,1861.0
2012Q1,D.M.R. Western Garda Division,Weapons and explosives offences,101.0
2012Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",248.0
2012Q2,D.M.R. Western Garda Division,Burglary and related offences,478.0
2012Q2,D.M.R. Western Garda Division,Controlled drug offences,601.0
2012Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,803.0
2012Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,1698.0
2012Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",140.0
2012Q2,D.M.R. Western Garda Division,Homicide & related offences,1.0
2012Q2,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2012Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",183.0
2012Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,23.0
2012Q2,D.M.R. Western Garda Division,Public order and other social code offences,627.0
2012Q2,D.M.R. Western Garda Division,Road and traffic offences,2532.0
2012Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",81.0
2012Q2,D.M.R. Western Garda Division,Sexual offences,36.0
2012Q2,D.M.R. Western Garda Division,Theft and related offences,1794.0
2012Q2,D.M.R. Western Garda Division,Weapons and explosives offences,77.0
2012Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",235.0
2012Q3,D.M.R. Western Garda Division,Burglary and related offences,609.0
2012Q3,D.M.R. Western Garda Division,Controlled drug offences,517.0
2012Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,914.0
2012Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,870.0
2012Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",126.0
2012Q3,D.M.R. Western Garda Division,Homicide & related offences,3.0
2012Q3,D.M.R. Western Garda Division,Kidnapping and related offences,1.0
2012Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",175.0
2012Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,15.0
2012Q3,D.M.R. Western Garda Division,Public order and other social code offences,659.0
2012Q3,D.M.R. Western Garda Division,Road and traffic offences,2148.0
2012Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",88.0
2012Q3,D.M.R. Western Garda Division,Sexual offences,30.0
2012Q3,D.M.R. Western Garda Division,Theft and related offences,2077.0
2012Q3,D.M.R. Western Garda Division,Weapons and explosives offences,72.0
2012Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",200.0
2012Q4,D.M.R. Western Garda Division,Burglary and related offences,631.0
2012Q4,D.M.R. Western Garda Division,Controlled drug offences,384.0
2012Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,878.0
2012Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,872.0
2012Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",105.0
2012Q4,D.M.R. Western Garda Division,Homicide & related offences,0.0
2012Q4,D.M.R. Western Garda Division,Kidnapping and related offences,4.0
2012Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",173.0
2012Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,11.0
2012Q4,D.M.R. Western Garda Division,Public order and other social code offences,498.0
2012Q4,D.M.R. Western Garda Division,Road and traffic offences,2043.0
2012Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",85.0
2012Q4,D.M.R. Western Garda Division,Sexual offences,37.0
2012Q4,D.M.R. Western Garda Division,Theft and related offences,1799.0
2012Q4,D.M.R. Western Garda Division,Weapons and explosives offences,84.0
2013Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",181.0
2013Q1,D.M.R. Western Garda Division,Burglary and related offences,555.0
2013Q1,D.M.R. Western Garda Division,Controlled drug offences,471.0
2013Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,817.0
2013Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,990.0
2013Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",108.0
2013Q1,D.M.R. Western Garda Division,Homicide & related offences,2.0
2013Q1,D.M.R. Western Garda Division,Kidnapping and related offences,1.0
2013Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",181.0
2013Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,13.0
2013Q1,D.M.R. Western Garda Division,Public order and other social code offences,440.0
2013Q1,D.M.R. Western Garda Division,Road and traffic offences,1589.0
2013Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",89.0
2013Q1,D.M.R. Western Garda Division,Sexual offences,42.0
2013Q1,D.M.R. Western Garda Division,Theft and related offences,1837.0
2013Q1,D.M.R. Western Garda Division,Weapons and explosives offences,95.0
2013Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",209.0
2013Q2,D.M.R. Western Garda Division,Burglary and related offences,534.0
2013Q2,D.M.R. Western Garda Division,Controlled drug offences,588.0
2013Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,673.0
2013Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,1294.0
2013Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",124.0
2013Q2,D.M.R. Western Garda Division,Homicide & related offences,2.0
2013Q2,D.M.R. Western Garda Division,Kidnapping and related offences,0.0
2013Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",165.0
2013Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,24.0
2013Q2,D.M.R. Western Garda Division,Public order and other social code offences,445.0
2013Q2,D.M.R. Western Garda Division,Road and traffic offences,2254.0
2013Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",95.0
2013Q2,D.M.R. Western Garda Division,Sexual offences,41.0
2013Q2,D.M.R. Western Garda Division,Theft and related offences,1825.0
2013Q2,D.M.R. Western Garda Division,Weapons and explosives offences,69.0
2013Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",175.0
2013Q3,D.M.R. Western Garda Division,Burglary and related offences,485.0
2013Q3,D.M.R. Western Garda Division,Controlled drug offences,534.0
2013Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,681.0
2013Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,721.0
2013Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",101.0
2013Q3,D.M.R. Western Garda Division,Homicide & related offences,2.0
2013Q3,D.M.R. Western Garda Division,Kidnapping and related offences,0.0
2013Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",154.0
2013Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,21.0
2013Q3,D.M.R. Western Garda Division,Public order and other social code offences,498.0
2013Q3,D.M.R. Western Garda Division,Road and traffic offences,1929.0
2013Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",114.0
2013Q3,D.M.R. Western Garda Division,Sexual offences,31.0
2013Q3,D.M.R. Western Garda Division,Theft and related offences,1978.0
2013Q3,D.M.R. Western Garda Division,Weapons and explosives offences,85.0
2013Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",178.0
2013Q4,D.M.R. Western Garda Division,Burglary and related offences,614.0
2013Q4,D.M.R. Western Garda Division,Controlled drug offences,345.0
2013Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,697.0
2013Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,817.0
2013Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",117.0
2013Q4,D.M.R. Western Garda Division,Homicide & related offences,4.0
2013Q4,D.M.R. Western Garda Division,Kidnapping and related offences,6.0
2013Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",156.0
2013Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,16.0
2013Q4,D.M.R. Western Garda Division,Public order and other social code offences,422.0
2013Q4,D.M.R. Western Garda Division,Road and traffic offences,1710.0
2013Q4,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",121.0
2013Q4,D.M.R. Western Garda Division,Sexual offences,20.0
2013Q4,D.M.R. Western Garda Division,Theft and related offences,1830.0
2013Q4,D.M.R. Western Garda Division,Weapons and explosives offences,69.0
2014Q1,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",209.0
2014Q1,D.M.R. Western Garda Division,Burglary and related offences,629.0
2014Q1,D.M.R. Western Garda Division,Controlled drug offences,424.0
2014Q1,D.M.R. Western Garda Division,Damage to property and to the environment  offences,802.0
2014Q1,D.M.R. Western Garda Division,Dangerous or negligent acts,443.0
2014Q1,D.M.R. Western Garda Division,"Fraud, deception and related offences",116.0
2014Q1,D.M.R. Western Garda Division,Homicide & related offences,5.0
2014Q1,D.M.R. Western Garda Division,Kidnapping and related offences,1.0
2014Q1,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",146.0
2014Q1,D.M.R. Western Garda Division,Offences not elsewhere classified,15.0
2014Q1,D.M.R. Western Garda Division,Public order and other social code offences,373.0
2014Q1,D.M.R. Western Garda Division,Road and traffic offences,1675.0
2014Q1,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",153.0
2014Q1,D.M.R. Western Garda Division,Sexual offences,35.0
2014Q1,D.M.R. Western Garda Division,Theft and related offences,1876.0
2014Q1,D.M.R. Western Garda Division,Weapons and explosives offences,52.0
2014Q2,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",229.0
2014Q2,D.M.R. Western Garda Division,Burglary and related offences,491.0
2014Q2,D.M.R. Western Garda Division,Controlled drug offences,490.0
2014Q2,D.M.R. Western Garda Division,Damage to property and to the environment  offences,718.0
2014Q2,D.M.R. Western Garda Division,Dangerous or negligent acts,1074.0
2014Q2,D.M.R. Western Garda Division,"Fraud, deception and related offences",126.0
2014Q2,D.M.R. Western Garda Division,Homicide & related offences,1.0
2014Q2,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2014Q2,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",181.0
2014Q2,D.M.R. Western Garda Division,Offences not elsewhere classified,24.0
2014Q2,D.M.R. Western Garda Division,Public order and other social code offences,436.0
2014Q2,D.M.R. Western Garda Division,Road and traffic offences,1824.0
2014Q2,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",105.0
2014Q2,D.M.R. Western Garda Division,Sexual offences,29.0
2014Q2,D.M.R. Western Garda Division,Theft and related offences,1944.0
2014Q2,D.M.R. Western Garda Division,Weapons and explosives offences,63.0
2014Q3,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",191.0
2014Q3,D.M.R. Western Garda Division,Burglary and related offences,579.0
2014Q3,D.M.R. Western Garda Division,Controlled drug offences,442.0
2014Q3,D.M.R. Western Garda Division,Damage to property and to the environment  offences,648.0
2014Q3,D.M.R. Western Garda Division,Dangerous or negligent acts,590.0
2014Q3,D.M.R. Western Garda Division,"Fraud, deception and related offences",160.0
2014Q3,D.M.R. Western Garda Division,Homicide & related offences,1.0
2014Q3,D.M.R. Western Garda Division,Kidnapping and related offences,2.0
2014Q3,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",166.0
2014Q3,D.M.R. Western Garda Division,Offences not elsewhere classified,20.0
2014Q3,D.M.R. Western Garda Division,Public order and other social code offences,368.0
2014Q3,D.M.R. Western Garda Division,Road and traffic offences,1661.0
2014Q3,D.M.R. Western Garda Division,"Robbery, extortion and hijacking offences",101.0
2014Q3,D.M.R. Western Garda Division,Sexual offences,24.0
2014Q3,D.M.R. Western Garda Division,Theft and related offences,1906.0
2014Q3,D.M.R. Western Garda Division,Weapons and explosives offences,73.0
2014Q4,D.M.R. Western Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",230.0
2014Q4,D.M.R. Western Garda Division,Burglary and related offences,774.0
2014Q4,D.M.R. Western Garda Division,Controlled drug offences,403.0
2014Q4,D.M.R. Western Garda Division,Damage to property and to the environment  offences,707.0
2014Q4,D.M.R. Western Garda Division,Dangerous or negligent acts,1388.0
2014Q4,D.M.R. Western Garda Division,"Fraud, deception and related offences",107.0
2014Q4,D.M.R. Western Garda Division,Homicide & related offences,2.0
2014Q4,D.M.R. Western Garda Division,Kidnapping and related offences,3.0
2014Q4,D.M.R. Western Garda Division,"Offences against government, justice procedures and organisation of crime",168.0
2014Q4,D.M.R. Western Garda Division,Offences not elsewhere classified,11.0
2014Q4,D.M.R. Western Garda Division,Public order and other social code offences,349.0
2014Q4,D.M.R. Western Garda Division,Road and traffic offences,1413.0
