Year,Garda Division,Type of Offence,VALUE
2007,Waterford Garda Division,Harassment and related offences (033),101.0
2007,Waterford Garda Division,Homicide & related offences (01),2.0
2007,Waterford Garda Division,Human trafficking offences (0513),0.0
2007,Waterford Garda Division,Importation of drugs (1011),1.0
2007,Waterford Garda Division,Infanticide (0113),0.0
2007,Waterford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",661.0
2007,Waterford Garda Division,Kidnapping and related offences (05),3.0
2007,Waterford Garda Division,Light rail offences (Luas) (1443),0.0
2007,Waterford Garda Division,Liquor licensing offences (133),308.0
2007,Waterford Garda Division,Litter offences (1221),9.0
2007,Waterford Garda Division,Manslaughter (0112),0.0
2007,Waterford Garda Division,Murder (0111),1.0
2007,Waterford Garda Division,Murder-attempt (0311),0.0
2007,Waterford Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2007,Waterford Garda Division,Offences against government and its agents (151),14.0
2007,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",334.0
2007,Waterford Garda Division,Offences not elsewhere classified (16),78.0
2007,Waterford Garda Division,"Offences while in custody, breach of court orders (157)",314.0
2007,Waterford Garda Division,Offensive weapons offences (n.e.c.) (113),74.0
2007,Waterford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Waterford Garda Division,Other assault (035),440.0
2007,Waterford Garda Division,Other drug offences (103),28.0
2007,Waterford Garda Division,Other road offences (1433),2358.0
2007,Waterford Garda Division,Other sexual offences (022),4.0
2007,Waterford Garda Division,"Other thefts, handling stolen property (084)",999.0
2007,Waterford Garda Division,Perverting the course of justice (153),6.0
2007,Waterford Garda Division,Possession of a firearm (1122),15.0
2007,Waterford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",4.0
2007,Waterford Garda Division,Possession of drugs for personal use (1022),664.0
2007,Waterford Garda Division,Possession of drugs for sale or supply (1021),100.0
2007,Waterford Garda Division,Prostitution offences (134),0.0
2007,Waterford Garda Division,Public order and other social code offences (13),2736.0
2007,Waterford Garda Division,Public service vehicle offences (1442),19.0
2007,Waterford Garda Division,Rape and sexual assault (021),33.0
2007,Waterford Garda Division,"Regulated betting/money, collection/trading offences (135)",11.0
2007,Waterford Garda Division,Road and traffic offences (14),4495.0
2007,Waterford Garda Division,Road transport - carriage of goods offences (1441),61.0
2007,Waterford Garda Division,Roadworthiness/regulatory offences (143),133.0
2007,Waterford Garda Division,Robbery from the person (0613),35.0
2007,Waterford Garda Division,Robbery of an establishment or institution (0611),17.0
2007,Waterford Garda Division,Robbery of cash or goods in transit (0612),0.0
2007,Waterford Garda Division,"Robbery, extortion and hijacking offences (06)",53.0
2007,Waterford Garda Division,Sexual offences (02),37.0
2007,Waterford Garda Division,Social code offences (n.e.c.) (136),7.0
2007,Waterford Garda Division,Speeding (0415),629.0
2007,Waterford Garda Division,Theft and related offences (08),2098.0
2007,Waterford Garda Division,Theft from person (0821),53.0
2007,Waterford Garda Division,Theft from shop (0822),739.0
2007,Waterford Garda Division,Theft/taking of vehicle and related offences (081),307.0
2007,Waterford Garda Division,Threat to kill or cause serious harm (0313),7.0
2007,Waterford Garda Division,Trespass offences (132),90.0
2007,Waterford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Waterford Garda Division,Vehicle tax/registration offences (142),867.0
2007,Waterford Garda Division,Weapons and explosives offences (11),101.0
2008,Waterford Garda Division,"Abandoning a child, child neglect and cruelty (0422)",23.0
2008,Waterford Garda Division,Abduction of person under 16 years of age (0512),1.0
2008,Waterford Garda Division,Aggravated burglary (0711),11.0
