Year,Garda Division,Type of Offence,VALUE
2008,Kerry Garda Division,Arson (1211),54.0
2008,Kerry Garda Division,"Assault causing harm, poisoning (034)",139.0
2008,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",608.0
2008,Kerry Garda Division,Blackmail or extortion (0621),1.0
2008,Kerry Garda Division,Burglary (not aggravated) (0712),346.0
2008,Kerry Garda Division,Burglary and related offences (07),355.0
2008,Kerry Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2008,Kerry Garda Division,Controlled drug offences (10),590.0
2008,Kerry Garda Division,Criminal damage (not arson) (1212),717.0
2008,Kerry Garda Division,Cultivation or manufacture of drugs (1012),11.0
2008,Kerry Garda Division,Damage to property and to the environment  offences (12),774.0
2008,Kerry Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2008,Kerry Garda Division,Dangerous driving leading to death (012),3.0
2008,Kerry Garda Division,Dangerous or negligent acts (04),1550.0
2008,Kerry Garda Division,Dangerous/careless driving and motorway offences (0414),213.0
2008,Kerry Garda Division,Discharging a firearm (1121),4.0
2008,Kerry Garda Division,Disorderly conduct (131),2027.0
2008,Kerry Garda Division,"Driving licence-failure to have, produce, etc. (1411)",262.0
2008,Kerry Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",549.0
2008,Kerry Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),4.0
2008,Kerry Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),545.0
2008,Kerry Garda Division,Endangering traffic offences (0425),3.0
2008,Kerry Garda Division,Endangerment with potential for serious harm/death (0421),3.0
2008,Kerry Garda Division,"Explosives, chemical weapons offences (111)",1.0
2008,Kerry Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2008,Kerry Garda Division,False imprisonment (0511),0.0
2008,Kerry Garda Division,Fireworks offences (114),11.0
2008,Kerry Garda Division,"Fraud, deception and related offences (09)",118.0
2008,Kerry Garda Division,Harassment and related offences (033),87.0
2008,Kerry Garda Division,Homicide & related offences (01),5.0
2008,Kerry Garda Division,Human trafficking offences (0513),0.0
2008,Kerry Garda Division,Importation of drugs (1011),0.0
2008,Kerry Garda Division,Infanticide (0113),0.0
2008,Kerry Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",609.0
2008,Kerry Garda Division,Kidnapping and related offences (05),0.0
2008,Kerry Garda Division,Light rail offences (Luas) (1443),0.0
2008,Kerry Garda Division,Liquor licensing offences (133),210.0
2008,Kerry Garda Division,Litter offences (1221),3.0
2008,Kerry Garda Division,Manslaughter (0112),0.0
2008,Kerry Garda Division,Murder (0111),2.0
2008,Kerry Garda Division,Murder-attempt (0311),0.0
2008,Kerry Garda Division,Obstruction under Road Traffic Acts (1432),4.0
2008,Kerry Garda Division,Offences against government and its agents (151),11.0
2008,Kerry Garda Division,"Offences against government, justice procedures and organisation of crime (15)",183.0
2008,Kerry Garda Division,Offences not elsewhere classified (16),62.0
2008,Kerry Garda Division,"Offences while in custody, breach of court orders (157)",166.0
2008,Kerry Garda Division,Offensive weapons offences (n.e.c.) (113),61.0
2008,Kerry Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2008,Kerry Garda Division,Other assault (035),382.0
2008,Kerry Garda Division,Other drug offences (103),16.0
2008,Kerry Garda Division,Other road offences (1433),2158.0
2008,Kerry Garda Division,Other sexual offences (022),3.0
2008,Kerry Garda Division,"Other thefts, handling stolen property (084)",708.0
2008,Kerry Garda Division,Perverting the course of justice (153),5.0
2008,Kerry Garda Division,Possession of a firearm (1122),4.0
2008,Kerry Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2008,Kerry Garda Division,Possession of drugs for personal use (1022),471.0
2008,Kerry Garda Division,Possession of drugs for sale or supply (1021),92.0
2008,Kerry Garda Division,Prostitution offences (134),1.0
2008,Kerry Garda Division,Public order and other social code offences (13),2314.0
2008,Kerry Garda Division,Public service vehicle offences (1442),9.0
2008,Kerry Garda Division,Rape and sexual assault (021),26.0
2008,Kerry Garda Division,"Regulated betting/money, collection/trading offences (135)",3.0
2008,Kerry Garda Division,Road and traffic offences (14),4295.0
2008,Kerry Garda Division,Road transport - carriage of goods offences (1441),306.0
2008,Kerry Garda Division,Roadworthiness/regulatory offences (143),30.0
2008,Kerry Garda Division,Robbery from the person (0613),11.0
2008,Kerry Garda Division,Robbery of an establishment or institution (0611),9.0
2008,Kerry Garda Division,Robbery of cash or goods in transit (0612),0.0
2008,Kerry Garda Division,"Robbery, extortion and hijacking offences (06)",22.0
2008,Kerry Garda Division,Sexual offences (02),29.0
2008,Kerry Garda Division,Social code offences (n.e.c.) (136),5.0
2008,Kerry Garda Division,Speeding (0415),766.0
2008,Kerry Garda Division,Theft and related offences (08),1168.0
2008,Kerry Garda Division,Theft from person (0821),31.0
2008,Kerry Garda Division,Theft from shop (0822),340.0
2008,Kerry Garda Division,Theft/taking of vehicle and related offences (081),89.0
2008,Kerry Garda Division,Threat to kill or cause serious harm (0313),0.0
2008,Kerry Garda Division,Trespass offences (132),68.0
2008,Kerry Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2008,Kerry Garda Division,Vehicle tax/registration offences (142),917.0
2008,Kerry Garda Division,Weapons and explosives offences (11),81.0
2009,Kerry Garda Division,"Abandoning a child, child neglect and cruelty (0422)",15.0
2009,Kerry Garda Division,Abduction of person under 16 years of age (0512),0.0
2009,Kerry Garda Division,Aggravated burglary (0711),9.0
2009,Kerry Garda Division,Arson (1211),46.0
2009,Kerry Garda Division,"Assault causing harm, poisoning (034)",165.0
2009,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",572.0
2009,Kerry Garda Division,Blackmail or extortion (0621),0.0
2009,Kerry Garda Division,Burglary (not aggravated) (0712),357.0
2009,Kerry Garda Division,Burglary and related offences (07),369.0
2009,Kerry Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",3.0
2009,Kerry Garda Division,Controlled drug offences (10),472.0
2009,Kerry Garda Division,Criminal damage (not arson) (1212),664.0
2009,Kerry Garda Division,Cultivation or manufacture of drugs (1012),14.0
2009,Kerry Garda Division,Damage to property and to the environment  offences (12),712.0
2009,Kerry Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2009,Kerry Garda Division,Dangerous driving leading to death (012),0.0
2009,Kerry Garda Division,Dangerous or negligent acts (04),994.0
2009,Kerry Garda Division,Dangerous/careless driving and motorway offences (0414),134.0
2009,Kerry Garda Division,Discharging a firearm (1121),2.0
2009,Kerry Garda Division,Disorderly conduct (131),1812.0
2009,Kerry Garda Division,"Driving licence-failure to have, produce, etc. (1411)",115.0
2009,Kerry Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",385.0
2009,Kerry Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2009,Kerry Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),378.0
2009,Kerry Garda Division,Endangering traffic offences (0425),5.0
2009,Kerry Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2009,Kerry Garda Division,"Explosives, chemical weapons offences (111)",0.0
2009,Kerry Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2009,Kerry Garda Division,False imprisonment (0511),1.0
2009,Kerry Garda Division,Fireworks offences (114),7.0
2009,Kerry Garda Division,"Fraud, deception and related offences (09)",106.0
2009,Kerry Garda Division,Harassment and related offences (033),70.0
2009,Kerry Garda Division,Homicide & related offences (01),2.0
2009,Kerry Garda Division,Human trafficking offences (0513),0.0
2009,Kerry Garda Division,Importation of drugs (1011),0.0
2009,Kerry Garda Division,Infanticide (0113),0.0
2009,Kerry Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",413.0
2009,Kerry Garda Division,Kidnapping and related offences (05),1.0
2009,Kerry Garda Division,Light rail offences (Luas) (1443),0.0
2009,Kerry Garda Division,Liquor licensing offences (133),180.0
2009,Kerry Garda Division,Litter offences (1221),2.0
2009,Kerry Garda Division,Manslaughter (0112),0.0
2009,Kerry Garda Division,Murder (0111),2.0
2009,Kerry Garda Division,Murder-attempt (0311),0.0
2009,Kerry Garda Division,Obstruction under Road Traffic Acts (1432),4.0
2009,Kerry Garda Division,Offences against government and its agents (151),3.0
2009,Kerry Garda Division,"Offences against government, justice procedures and organisation of crime (15)",166.0
2009,Kerry Garda Division,Offences not elsewhere classified (16),48.0
2009,Kerry Garda Division,"Offences while in custody, breach of court orders (157)",160.0
2009,Kerry Garda Division,Offensive weapons offences (n.e.c.) (113),76.0
2009,Kerry Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2009,Kerry Garda Division,Other assault (035),336.0
2009,Kerry Garda Division,Other drug offences (103),28.0
2009,Kerry Garda Division,Other road offences (1433),1589.0
2009,Kerry Garda Division,Other sexual offences (022),4.0
2009,Kerry Garda Division,"Other thefts, handling stolen property (084)",635.0
2009,Kerry Garda Division,Perverting the course of justice (153),3.0
2009,Kerry Garda Division,Possession of a firearm (1122),4.0
2009,Kerry Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",3.0
2009,Kerry Garda Division,Possession of drugs for personal use (1022),343.0
2009,Kerry Garda Division,Possession of drugs for sale or supply (1021),87.0
2009,Kerry Garda Division,Prostitution offences (134),0.0
2009,Kerry Garda Division,Public order and other social code offences (13),2064.0
2009,Kerry Garda Division,Public service vehicle offences (1442),9.0
2009,Kerry Garda Division,Rape and sexual assault (021),32.0
2009,Kerry Garda Division,"Regulated betting/money, collection/trading offences (135)",12.0
2009,Kerry Garda Division,Road and traffic offences (14),3008.0
2009,Kerry Garda Division,Road transport - carriage of goods offences (1441),197.0
2009,Kerry Garda Division,Roadworthiness/regulatory offences (143),40.0
2009,Kerry Garda Division,Robbery from the person (0613),20.0
2009,Kerry Garda Division,Robbery of an establishment or institution (0611),4.0
2009,Kerry Garda Division,Robbery of cash or goods in transit (0612),0.0
2009,Kerry Garda Division,"Robbery, extortion and hijacking offences (06)",27.0
2009,Kerry Garda Division,Sexual offences (02),36.0
2009,Kerry Garda Division,Social code offences (n.e.c.) (136),4.0
2009,Kerry Garda Division,Speeding (0415),452.0
2009,Kerry Garda Division,Theft and related offences (08),1159.0
2009,Kerry Garda Division,Theft from person (0821),31.0
2009,Kerry Garda Division,Theft from shop (0822),367.0
2009,Kerry Garda Division,Theft/taking of vehicle and related offences (081),126.0
2009,Kerry Garda Division,Threat to kill or cause serious harm (0313),1.0
2009,Kerry Garda Division,Trespass offences (132),56.0
2009,Kerry Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2009,Kerry Garda Division,Vehicle tax/registration offences (142),641.0
2009,Kerry Garda Division,Weapons and explosives offences (11),89.0
2010,Kerry Garda Division,"Abandoning a child, child neglect and cruelty (0422)",17.0
2010,Kerry Garda Division,Abduction of person under 16 years of age (0512),4.0
2010,Kerry Garda Division,Aggravated burglary (0711),6.0
2010,Kerry Garda Division,Arson (1211),44.0
2010,Kerry Garda Division,"Assault causing harm, poisoning (034)",146.0
2010,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",554.0
2010,Kerry Garda Division,Blackmail or extortion (0621),0.0
2010,Kerry Garda Division,Burglary (not aggravated) (0712),358.0
2010,Kerry Garda Division,Burglary and related offences (07),368.0
2010,Kerry Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2010,Kerry Garda Division,Controlled drug offences (10),495.0
2010,Kerry Garda Division,Criminal damage (not arson) (1212),583.0
2010,Kerry Garda Division,Cultivation or manufacture of drugs (1012),29.0
2010,Kerry Garda Division,Damage to property and to the environment  offences (12),631.0
2010,Kerry Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2010,Kerry Garda Division,Dangerous driving leading to death (012),1.0
2010,Kerry Garda Division,Dangerous or negligent acts (04),854.0
2010,Kerry Garda Division,Dangerous/careless driving and motorway offences (0414),75.0
2010,Kerry Garda Division,Discharging a firearm (1121),2.0
2010,Kerry Garda Division,Disorderly conduct (131),2176.0
2010,Kerry Garda Division,"Driving licence-failure to have, produce, etc. (1411)",103.0
2010,Kerry Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",399.0
2010,Kerry Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),15.0
2010,Kerry Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),384.0
2010,Kerry Garda Division,Endangering traffic offences (0425),10.0
2010,Kerry Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2010,Kerry Garda Division,"Explosives, chemical weapons offences (111)",2.0
2010,Kerry Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2010,Kerry Garda Division,False imprisonment (0511),1.0
2010,Kerry Garda Division,Fireworks offences (114),9.0
2010,Kerry Garda Division,"Fraud, deception and related offences (09)",93.0
2010,Kerry Garda Division,Harassment and related offences (033),62.0
2010,Kerry Garda Division,Homicide & related offences (01),1.0
2010,Kerry Garda Division,Human trafficking offences (0513),0.0
2010,Kerry Garda Division,Importation of drugs (1011),0.0
2010,Kerry Garda Division,Infanticide (0113),0.0
2010,Kerry Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",376.0
2010,Kerry Garda Division,Kidnapping and related offences (05),5.0
2010,Kerry Garda Division,Light rail offences (Luas) (1443),0.0
2010,Kerry Garda Division,Liquor licensing offences (133),189.0
2010,Kerry Garda Division,Litter offences (1221),4.0
2010,Kerry Garda Division,Manslaughter (0112),0.0
2010,Kerry Garda Division,Murder (0111),0.0
2010,Kerry Garda Division,Murder-attempt (0311),0.0
2010,Kerry Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2010,Kerry Garda Division,Offences against government and its agents (151),3.0
2010,Kerry Garda Division,"Offences against government, justice procedures and organisation of crime (15)",196.0
2010,Kerry Garda Division,Offences not elsewhere classified (16),49.0
2010,Kerry Garda Division,"Offences while in custody, breach of court orders (157)",189.0
2010,Kerry Garda Division,Offensive weapons offences (n.e.c.) (113),82.0
2010,Kerry Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2010,Kerry Garda Division,Other assault (035),340.0
2010,Kerry Garda Division,Other drug offences (103),16.0
2010,Kerry Garda Division,Other road offences (1433),1397.0
2010,Kerry Garda Division,Other sexual offences (022),0.0
2010,Kerry Garda Division,"Other thefts, handling stolen property (084)",569.0
2010,Kerry Garda Division,Perverting the course of justice (153),4.0
2010,Kerry Garda Division,Possession of a firearm (1122),42.0
2010,Kerry Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",4.0
2010,Kerry Garda Division,Possession of drugs for personal use (1022),361.0
2010,Kerry Garda Division,Possession of drugs for sale or supply (1021),89.0
2010,Kerry Garda Division,Prostitution offences (134),3.0
2010,Kerry Garda Division,Public order and other social code offences (13),2449.0
2010,Kerry Garda Division,Public service vehicle offences (1442),13.0
2010,Kerry Garda Division,Rape and sexual assault (021),126.0
2010,Kerry Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2010,Kerry Garda Division,Road and traffic offences (14),2699.0
2010,Kerry Garda Division,Road transport - carriage of goods offences (1441),304.0
2010,Kerry Garda Division,Roadworthiness/regulatory offences (143),32.0
2010,Kerry Garda Division,Robbery from the person (0613),29.0
2010,Kerry Garda Division,Robbery of an establishment or institution (0611),9.0
2010,Kerry Garda Division,Robbery of cash or goods in transit (0612),0.0
2010,Kerry Garda Division,"Robbery, extortion and hijacking offences (06)",39.0
2010,Kerry Garda Division,Sexual offences (02),126.0
2010,Kerry Garda Division,Social code offences (n.e.c.) (136),4.0
2010,Kerry Garda Division,Speeding (0415),353.0
2010,Kerry Garda Division,Theft and related offences (08),1151.0
2010,Kerry Garda Division,Theft from person (0821),27.0
2010,Kerry Garda Division,Theft from shop (0822),434.0
2010,Kerry Garda Division,Theft/taking of vehicle and related offences (081),121.0
2010,Kerry Garda Division,Threat to kill or cause serious harm (0313),6.0
2010,Kerry Garda Division,Trespass offences (132),70.0
2010,Kerry Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2010,Kerry Garda Division,Vehicle tax/registration offences (142),472.0
2010,Kerry Garda Division,Weapons and explosives offences (11),137.0
2011,Kerry Garda Division,"Abandoning a child, child neglect and cruelty (0422)",2.0
2011,Kerry Garda Division,Abduction of person under 16 years of age (0512),0.0
2011,Kerry Garda Division,Aggravated burglary (0711),1.0
2011,Kerry Garda Division,Arson (1211),21.0
2011,Kerry Garda Division,"Assault causing harm, poisoning (034)",117.0
2011,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",464.0
2011,Kerry Garda Division,Blackmail or extortion (0621),0.0
2011,Kerry Garda Division,Burglary (not aggravated) (0712),350.0
2011,Kerry Garda Division,Burglary and related offences (07),356.0
2011,Kerry Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2011,Kerry Garda Division,Controlled drug offences (10),363.0
2011,Kerry Garda Division,Criminal damage (not arson) (1212),519.0
2011,Kerry Garda Division,Cultivation or manufacture of drugs (1012),15.0
2011,Kerry Garda Division,Damage to property and to the environment  offences (12),545.0
2011,Kerry Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2011,Kerry Garda Division,Dangerous driving leading to death (012),5.0
2011,Kerry Garda Division,Dangerous or negligent acts (04),1317.0
2011,Kerry Garda Division,Dangerous/careless driving and motorway offences (0414),99.0
2011,Kerry Garda Division,Discharging a firearm (1121),1.0
2011,Kerry Garda Division,Disorderly conduct (131),1971.0
2011,Kerry Garda Division,"Driving licence-failure to have, produce, etc. (1411)",107.0
2011,Kerry Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",336.0
2011,Kerry Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),10.0
2011,Kerry Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),326.0
2011,Kerry Garda Division,Endangering traffic offences (0425),4.0
2011,Kerry Garda Division,Endangerment with potential for serious harm/death (0421),6.0
2011,Kerry Garda Division,"Explosives, chemical weapons offences (111)",0.0
2011,Kerry Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2011,Kerry Garda Division,False imprisonment (0511),3.0
2011,Kerry Garda Division,Fireworks offences (114),15.0
2011,Kerry Garda Division,"Fraud, deception and related offences (09)",101.0
2011,Kerry Garda Division,Harassment and related offences (033),51.0
2011,Kerry Garda Division,Homicide & related offences (01),6.0
2011,Kerry Garda Division,Human trafficking offences (0513),0.0
2011,Kerry Garda Division,Importation of drugs (1011),0.0
2011,Kerry Garda Division,Infanticide (0113),0.0
2011,Kerry Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",324.0
2011,Kerry Garda Division,Kidnapping and related offences (05),3.0
2011,Kerry Garda Division,Light rail offences (Luas) (1443),0.0
2011,Kerry Garda Division,Liquor licensing offences (133),189.0
2011,Kerry Garda Division,Litter offences (1221),5.0
2011,Kerry Garda Division,Manslaughter (0112),0.0
2011,Kerry Garda Division,Murder (0111),1.0
2011,Kerry Garda Division,Murder-attempt (0311),0.0
2011,Kerry Garda Division,Obstruction under Road Traffic Acts (1432),1.0
2011,Kerry Garda Division,Offences against government and its agents (151),7.0
2011,Kerry Garda Division,"Offences against government, justice procedures and organisation of crime (15)",163.0
2011,Kerry Garda Division,Offences not elsewhere classified (16),68.0
2011,Kerry Garda Division,"Offences while in custody, breach of court orders (157)",154.0
2011,Kerry Garda Division,Offensive weapons offences (n.e.c.) (113),62.0
2011,Kerry Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2011,Kerry Garda Division,Other assault (035),290.0
2011,Kerry Garda Division,Other drug offences (103),9.0
2011,Kerry Garda Division,Other road offences (1433),1240.0
2011,Kerry Garda Division,Other sexual offences (022),4.0
2011,Kerry Garda Division,"Other thefts, handling stolen property (084)",527.0
2011,Kerry Garda Division,Perverting the course of justice (153),2.0
2011,Kerry Garda Division,Possession of a firearm (1122),10.0
2011,Kerry Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",5.0
2011,Kerry Garda Division,Possession of drugs for personal use (1022),251.0
2011,Kerry Garda Division,Possession of drugs for sale or supply (1021),88.0
2011,Kerry Garda Division,Prostitution offences (134),1.0
2011,Kerry Garda Division,Public order and other social code offences (13),2222.0
2011,Kerry Garda Division,Public service vehicle offences (1442),9.0
2011,Kerry Garda Division,Rape and sexual assault (021),58.0
2011,Kerry Garda Division,"Regulated betting/money, collection/trading offences (135)",3.0
2011,Kerry Garda Division,Road and traffic offences (14),2428.0
2011,Kerry Garda Division,Road transport - carriage of goods offences (1441),234.0
2011,Kerry Garda Division,Roadworthiness/regulatory offences (143),36.0
2011,Kerry Garda Division,Robbery from the person (0613),19.0
2011,Kerry Garda Division,Robbery of an establishment or institution (0611),3.0
2011,Kerry Garda Division,Robbery of cash or goods in transit (0612),0.0
2011,Kerry Garda Division,"Robbery, extortion and hijacking offences (06)",23.0
2011,Kerry Garda Division,Sexual offences (02),62.0
2011,Kerry Garda Division,Social code offences (n.e.c.) (136),11.0
2011,Kerry Garda Division,Speeding (0415),869.0
2011,Kerry Garda Division,Theft and related offences (08),989.0
2011,Kerry Garda Division,Theft from person (0821),22.0
2011,Kerry Garda Division,Theft from shop (0822),342.0
2011,Kerry Garda Division,Theft/taking of vehicle and related offences (081),98.0
2011,Kerry Garda Division,Threat to kill or cause serious harm (0313),6.0
2011,Kerry Garda Division,Trespass offences (132),47.0
2011,Kerry Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2011,Kerry Garda Division,Vehicle tax/registration offences (142),477.0
2011,Kerry Garda Division,Weapons and explosives offences (11),88.0
2012,Kerry Garda Division,"Abandoning a child, child neglect and cruelty (0422)",9.0
2012,Kerry Garda Division,Abduction of person under 16 years of age (0512),0.0
2012,Kerry Garda Division,Aggravated burglary (0711),3.0
2012,Kerry Garda Division,Arson (1211),28.0
2012,Kerry Garda Division,"Assault causing harm, poisoning (034)",120.0
2012,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",481.0
2012,Kerry Garda Division,Blackmail or extortion (0621),0.0
2012,Kerry Garda Division,Burglary (not aggravated) (0712),333.0
2012,Kerry Garda Division,Burglary and related offences (07),337.0
2012,Kerry Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2012,Kerry Garda Division,Controlled drug offences (10),306.0
2012,Kerry Garda Division,Criminal damage (not arson) (1212),439.0
2012,Kerry Garda Division,Cultivation or manufacture of drugs (1012),8.0
2012,Kerry Garda Division,Damage to property and to the environment  offences (12),475.0
2012,Kerry Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2012,Kerry Garda Division,Dangerous driving leading to death (012),1.0
2012,Kerry Garda Division,Dangerous or negligent acts (04),1248.0
2012,Kerry Garda Division,Dangerous/careless driving and motorway offences (0414),121.0
2012,Kerry Garda Division,Discharging a firearm (1121),2.0
2012,Kerry Garda Division,Disorderly conduct (131),1862.0
2012,Kerry Garda Division,"Driving licence-failure to have, produce, etc. (1411)",102.0
2012,Kerry Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",317.0
2012,Kerry Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),4.0
2012,Kerry Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),313.0
2012,Kerry Garda Division,Endangering traffic offences (0425),2.0
2012,Kerry Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2012,Kerry Garda Division,"Explosives, chemical weapons offences (111)",0.0
2012,Kerry Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2012,Kerry Garda Division,False imprisonment (0511),1.0
2012,Kerry Garda Division,Fireworks offences (114),12.0
2012,Kerry Garda Division,"Fraud, deception and related offences (09)",92.0
2012,Kerry Garda Division,Harassment and related offences (033),44.0
2012,Kerry Garda Division,Homicide & related offences (01),3.0
2012,Kerry Garda Division,Human trafficking offences (0513),0.0
2012,Kerry Garda Division,Importation of drugs (1011),0.0
2012,Kerry Garda Division,Infanticide (0113),0.0
2012,Kerry Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",269.0
2012,Kerry Garda Division,Kidnapping and related offences (05),1.0
2012,Kerry Garda Division,Light rail offences (Luas) (1443),0.0
2012,Kerry Garda Division,Liquor licensing offences (133),236.0
2012,Kerry Garda Division,Litter offences (1221),8.0
2012,Kerry Garda Division,Manslaughter (0112),0.0
2012,Kerry Garda Division,Murder (0111),2.0
2012,Kerry Garda Division,Murder-attempt (0311),0.0
2012,Kerry Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2012,Kerry Garda Division,Offences against government and its agents (151),4.0
2012,Kerry Garda Division,"Offences against government, justice procedures and organisation of crime (15)",156.0
2012,Kerry Garda Division,Offences not elsewhere classified (16),80.0
2012,Kerry Garda Division,"Offences while in custody, breach of court orders (157)",150.0
2012,Kerry Garda Division,Offensive weapons offences (n.e.c.) (113),55.0
2012,Kerry Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2012,Kerry Garda Division,Other assault (035),305.0
2012,Kerry Garda Division,Other drug offences (103),8.0
2012,Kerry Garda Division,Other road offences (1433),1053.0
2012,Kerry Garda Division,Other sexual offences (022),4.0
2012,Kerry Garda Division,"Other thefts, handling stolen property (084)",485.0
2012,Kerry Garda Division,Perverting the course of justice (153),2.0
2012,Kerry Garda Division,Possession of a firearm (1122),9.0
2012,Kerry Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2012,Kerry Garda Division,Possession of drugs for personal use (1022),233.0
2012,Kerry Garda Division,Possession of drugs for sale or supply (1021),57.0
2012,Kerry Garda Division,Prostitution offences (134),1.0
2012,Kerry Garda Division,Public order and other social code offences (13),2154.0
2012,Kerry Garda Division,Public service vehicle offences (1442),6.0
2012,Kerry Garda Division,Rape and sexual assault (021),55.0
2012,Kerry Garda Division,"Regulated betting/money, collection/trading offences (135)",4.0
2012,Kerry Garda Division,Road and traffic offences (14),2126.0
2012,Kerry Garda Division,Road transport - carriage of goods offences (1441),220.0
2012,Kerry Garda Division,Roadworthiness/regulatory offences (143),25.0
2012,Kerry Garda Division,Robbery from the person (0613),15.0
2012,Kerry Garda Division,Robbery of an establishment or institution (0611),0.0
2012,Kerry Garda Division,Robbery of cash or goods in transit (0612),0.0
2012,Kerry Garda Division,"Robbery, extortion and hijacking offences (06)",16.0
2012,Kerry Garda Division,Sexual offences (02),59.0
2012,Kerry Garda Division,Social code offences (n.e.c.) (136),6.0
2012,Kerry Garda Division,Speeding (0415),798.0
2012,Kerry Garda Division,Theft and related offences (08),936.0
2012,Kerry Garda Division,Theft from person (0821),24.0
2012,Kerry Garda Division,Theft from shop (0822),355.0
2012,Kerry Garda Division,Theft/taking of vehicle and related offences (081),72.0
2012,Kerry Garda Division,Threat to kill or cause serious harm (0313),12.0
2012,Kerry Garda Division,Trespass offences (132),45.0
2012,Kerry Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2012,Kerry Garda Division,Vehicle tax/registration offences (142),449.0
2012,Kerry Garda Division,Weapons and explosives offences (11),78.0
2013,Kerry Garda Division,"Abandoning a child, child neglect and cruelty (0422)",6.0
2013,Kerry Garda Division,Abduction of person under 16 years of age (0512),3.0
2013,Kerry Garda Division,Aggravated burglary (0711),2.0
2013,Kerry Garda Division,Arson (1211),20.0
2013,Kerry Garda Division,"Assault causing harm, poisoning (034)",101.0
2013,Kerry Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",446.0
2013,Kerry Garda Division,Blackmail or extortion (0621),0.0
2013,Kerry Garda Division,Burglary (not aggravated) (0712),309.0
2013,Kerry Garda Division,Burglary and related offences (07),316.0
