Year,Garda Division,Type of Offence,VALUE
2007,Kildare Garda Division,Homicide & related offences (01),4.0
2007,Kildare Garda Division,Human trafficking offences (0513),0.0
2007,Kildare Garda Division,Importation of drugs (1011),0.0
2007,Kildare Garda Division,Infanticide (0113),0.0
2007,Kildare Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",980.0
2007,Kildare Garda Division,Kidnapping and related offences (05),3.0
2007,Kildare Garda Division,Light rail offences (Luas) (1443),0.0
2007,Kildare Garda Division,Liquor licensing offences (133),125.0
2007,Kildare Garda Division,Litter offences (1221),12.0
2007,Kildare Garda Division,Manslaughter (0112),0.0
2007,Kildare Garda Division,Murder (0111),0.0
2007,Kildare Garda Division,Murder-attempt (0311),0.0
2007,Kildare Garda Division,Obstruction under Road Traffic Acts (1432),5.0
2007,Kildare Garda Division,Offences against government and its agents (151),5.0
2007,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime (15)",157.0
2007,Kildare Garda Division,Offences not elsewhere classified (16),49.0
2007,Kildare Garda Division,"Offences while in custody, breach of court orders (157)",148.0
2007,Kildare Garda Division,Offensive weapons offences (n.e.c.) (113),68.0
2007,Kildare Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Kildare Garda Division,Other assault (035),452.0
2007,Kildare Garda Division,Other drug offences (103),7.0
2007,Kildare Garda Division,Other road offences (1433),1872.0
2007,Kildare Garda Division,Other sexual offences (022),1.0
2007,Kildare Garda Division,"Other thefts, handling stolen property (084)",1680.0
2007,Kildare Garda Division,Perverting the course of justice (153),4.0
2007,Kildare Garda Division,Possession of a firearm (1122),16.0
2007,Kildare Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",6.0
2007,Kildare Garda Division,Possession of drugs for personal use (1022),702.0
2007,Kildare Garda Division,Possession of drugs for sale or supply (1021),88.0
2007,Kildare Garda Division,Prostitution offences (134),1.0
2007,Kildare Garda Division,Public order and other social code offences (13),1767.0
2007,Kildare Garda Division,Public service vehicle offences (1442),12.0
2007,Kildare Garda Division,Rape and sexual assault (021),54.0
2007,Kildare Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2007,Kildare Garda Division,Road and traffic offences (14),3902.0
2007,Kildare Garda Division,Road transport - carriage of goods offences (1441),75.0
2007,Kildare Garda Division,Roadworthiness/regulatory offences (143),16.0
2007,Kildare Garda Division,Robbery from the person (0613),41.0
2007,Kildare Garda Division,Robbery of an establishment or institution (0611),48.0
2007,Kildare Garda Division,Robbery of cash or goods in transit (0612),1.0
2007,Kildare Garda Division,"Robbery, extortion and hijacking offences (06)",93.0
2007,Kildare Garda Division,Sexual offences (02),55.0
2007,Kildare Garda Division,Social code offences (n.e.c.) (136),7.0
2007,Kildare Garda Division,Speeding (0415),1694.0
2007,Kildare Garda Division,Theft and related offences (08),3053.0
2007,Kildare Garda Division,Theft from person (0821),126.0
2007,Kildare Garda Division,Theft from shop (0822),640.0
2007,Kildare Garda Division,Theft/taking of vehicle and related offences (081),607.0
2007,Kildare Garda Division,Threat to kill or cause serious harm (0313),2.0
2007,Kildare Garda Division,Trespass offences (132),137.0
2007,Kildare Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Kildare Garda Division,Vehicle tax/registration offences (142),743.0
2007,Kildare Garda Division,Weapons and explosives offences (11),101.0
2008,Kildare Garda Division,"Abandoning a child, child neglect and cruelty (0422)",44.0
2008,Kildare Garda Division,Abduction of person under 16 years of age (0512),1.0
2008,Kildare Garda Division,Aggravated burglary (0711),19.0
