Quarter,Garda Division,Type of Offence,VALUE
2008Q3,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",194.0
2008Q3,Kildare Garda Division,Burglary and related offences,353.0
2008Q3,Kildare Garda Division,Controlled drug offences,586.0
2008Q3,Kildare Garda Division,Damage to property and to the environment  offences,425.0
2008Q3,Kildare Garda Division,Dangerous or negligent acts,825.0
2008Q3,Kildare Garda Division,"Fraud, deception and related offences",39.0
2008Q3,Kildare Garda Division,Homicide & related offences,0.0
2008Q3,Kildare Garda Division,Kidnapping and related offences,0.0
2008Q3,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2008Q3,Kildare Garda Division,Offences not elsewhere classified,13.0
2008Q3,Kildare Garda Division,Public order and other social code offences,365.0
2008Q3,Kildare Garda Division,Road and traffic offences,960.0
2008Q3,Kildare Garda Division,"Robbery, extortion and hijacking offences",17.0
2008Q3,Kildare Garda Division,Sexual offences,15.0
2008Q3,Kildare Garda Division,Theft and related offences,817.0
2008Q3,Kildare Garda Division,Weapons and explosives offences,18.0
2008Q4,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",149.0
2008Q4,Kildare Garda Division,Burglary and related offences,431.0
2008Q4,Kildare Garda Division,Controlled drug offences,131.0
2008Q4,Kildare Garda Division,Damage to property and to the environment  offences,433.0
2008Q4,Kildare Garda Division,Dangerous or negligent acts,643.0
2008Q4,Kildare Garda Division,"Fraud, deception and related offences",44.0
2008Q4,Kildare Garda Division,Homicide & related offences,1.0
2008Q4,Kildare Garda Division,Kidnapping and related offences,1.0
2008Q4,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2008Q4,Kildare Garda Division,Offences not elsewhere classified,15.0
2008Q4,Kildare Garda Division,Public order and other social code offences,365.0
2008Q4,Kildare Garda Division,Road and traffic offences,943.0
2008Q4,Kildare Garda Division,"Robbery, extortion and hijacking offences",19.0
2008Q4,Kildare Garda Division,Sexual offences,15.0
2008Q4,Kildare Garda Division,Theft and related offences,736.0
2008Q4,Kildare Garda Division,Weapons and explosives offences,36.0
