Year,Garda Division,Type of Offence,VALUE
2007,D.M.R. Northern Garda Division,Blackmail or extortion (0621),1.0
2007,D.M.R. Northern Garda Division,Burglary (not aggravated) (0712),1719.0
2007,D.M.R. Northern Garda Division,Burglary and related offences (07),1772.0
2007,D.M.R. Northern Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",5.0
2007,D.M.R. Northern Garda Division,Controlled drug offences (10),1628.0
2007,D.M.R. Northern Garda Division,Criminal damage (not arson) (1212),3064.0
2007,D.M.R. Northern Garda Division,Cultivation or manufacture of drugs (1012),9.0
2007,D.M.R. Northern Garda Division,Damage to property and to the environment  offences (12),3200.0
2007,D.M.R. Northern Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2007,D.M.R. Northern Garda Division,Dangerous driving leading to death (012),1.0
2007,D.M.R. Northern Garda Division,Dangerous or negligent acts (04),6402.0
2007,D.M.R. Northern Garda Division,Dangerous/careless driving and motorway offences (0414),711.0
2007,D.M.R. Northern Garda Division,Discharging a firearm (1121),33.0
2007,D.M.R. Northern Garda Division,Disorderly conduct (131),3118.0
2007,D.M.R. Northern Garda Division,"Driving licence-failure to have, produce, etc. (1411)",394.0
2007,D.M.R. Northern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",1198.0
2007,D.M.R. Northern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),19.0
2007,D.M.R. Northern Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),1179.0
2007,D.M.R. Northern Garda Division,Endangering traffic offences (0425),14.0
2007,D.M.R. Northern Garda Division,Endangerment with potential for serious harm/death (0421),11.0
2007,D.M.R. Northern Garda Division,"Explosives, chemical weapons offences (111)",2.0
